-0.44464837012,-0.850747211893,-0.279100161726,0.51337456888,-0.872105694518,0.483043409648,-0.0781715795922,0.0975047861923,0.201971623173,0.209277018136,-0.955985621331,0.187879588067,0.0,0.0,0.0,1.0
-0.287838158203,-0.940226947458,0.181661879538,0.395420686806,-0.954085651653,0.297119008547,0.0232866431872,0.0846391486246,-0.0753907930333,-0.166865444666,-0.981995961566,0.207877878365,0.0,0.0,0.0,1.0
-0.400872330275,-0.857984176113,-0.318956364381,0.521546385965,-0.912757674785,0.349010679393,0.211278839225,-0.0204032369637,-0.0700153280304,0.377337373132,-0.92293977292,0.184729486859,0.0,0.0,0.0,1.0
-0.325407762281,-0.939864806403,0.0990656175943,0.405183279892,-0.942947985423,0.330438898217,0.0350709101624,-0.00412992166213,-0.0649240944892,-0.0814955265997,-0.993672178219,0.208641140648,0.0,0.0,0.0,1.0
0.0507952441828,-0.998695570571,0.0051961995356,0.221182808587,-0.998704501272,-0.0508100925778,-0.00276651987153,0.0342311796363,0.00302693052105,-0.0050489418133,-0.999982672789,0.414730909369,0.0,0.0,0.0,1.0,-0.118067426323,0.0
0.0507952404832,-0.998695570682,0.00519621449963,0.221182813579,-0.998704501446,-0.0508100889421,-0.00276652354929,0.0342311846277,0.00302693493575,-0.00504895658227,-0.999982672701,0.414730904377,0.0,0.0,0.0,1.0,-0.127140295601,0.0
0.0507952441828,-0.998695570571,0.00519619953562,0.221182808587,-0.998704501272,-0.0508100925778,-0.00276651987136,0.0342311796363,0.00302693052088,-0.00504894181333,-0.999982672789,0.414730909369,0.0,0.0,0.0,1.0,-0.141152737317,0.0
0.0507952441828,-0.998695570571,0.00519619953562,0.221182808587,-0.998704501272,-0.0508100925778,-0.00276651987136,0.0342311796363,0.00302693052088,-0.00504894181333,-0.999982672789,0.414730909369,0.0,0.0,0.0,1.0,-0.10307483736,0.0
0.0507952441828,-0.998695570571,0.00519619953562,0.221182808587,-0.998704501272,-0.0508100925778,-0.00276651987136,0.0342311796363,0.00302693052088,-0.00504894181333,-0.999982672789,0.414730909369,0.0,0.0,0.0,1.0,-0.0508229802371,0.0
0.0507952441828,-0.998695570571,0.00519619953562,0.221182808587,-0.998704501272,-0.0508100925779,-0.00276651987136,0.0342311796363,0.00302693052088,-0.00504894181333,-0.999982672789,0.414730909369,0.0,0.0,0.0,1.0,-0.131865659007,0.0
0.0507952404832,-0.998695570682,0.00519621449963,0.221182813579,-0.998704501446,-0.0508100889421,-0.00276652354929,0.0342311846277,0.00302693493575,-0.00504895658227,-0.999982672701,0.414730904377,0.0,0.0,0.0,1.0,-0.0470679857315,0.0
0.0507704731548,-0.998696965885,0.00517004714321,0.221190690483,-0.998705839732,-0.050785118008,-0.00274180111156,0.0342390615331,0.00300078990545,-0.00502415373388,-0.999982876423,0.41472302747,0.0,0.0,0.0,1.0,-0.355913447704,0.0
0.0506183136145,-0.9987054812,0.00501479298586,0.221240946609,-0.998714032575,-0.0506317510406,-0.00258977286731,0.0342893176665,0.00284032810762,-0.00487725419025,-0.999984072337,0.41467277132,0.0,0.0,0.0,1.0,-0.801165058724,0.0
0.0498992280758,-0.998745055493,0.00428732606188,0.221480182023,-0.998752085482,-0.0499076124885,-0.00187135282764,0.0345285531208,0.0020829745914,-0.00418859678389,-0.999989058377,0.414433535778,0.0,0.0,0.0,1.0,-0.768687563775,0.0
