-0.442980005429,-0.895734722937,0.02679628552,0.473955026689,-0.890780942123,0.437917975867,-0.120665387026,0.0443797707694,0.096616392116,-0.0772455541435,-0.991294736888,0.322755924313,0.0,0.0,0.0,1.0
-0.442709804952,-0.889553401179,0.109037917648,0.46778690428,-0.894732485588,0.435113970162,-0.0913251991641,0.0421792566798,0.0344673223526,-0.138074142639,-0.989616741023,0.322630074623,0.0,0.0,0.0,1.0
-0.441104416731,-0.889985627285,0.108664632751,0.467772950463,-0.896848185212,0.440683203071,-0.0362549018581,0.0380236495623,-0.0155633966534,-0.112957844377,-0.992637315722,0.323855519265,0.0,0.0,0.0,1.0
-0.443263749874,-0.885521830965,0.137461710279,0.465571220733,-0.894932766181,0.429846372697,-0.117643550629,0.0441024639368,0.0454518179354,-0.175020971935,-0.982654428285,0.324105674475,0.0,0.0,0.0,1.0
-0.441497787728,-0.889818323352,0.11533886968,0.474394357136,-0.897117050467,0.440077239899,-0.0388975665721,0.0355628503394,-0.016146243952,-0.120645656161,-0.992564317541,0.30636871794,0.0,0.0,0.0,1.0,-1.01431347435,1.0
-0.441496564546,-0.88982011276,0.115329746474,0.474769816174,-0.897117530223,0.440077340622,-0.0388853601918,0.0354427448089,-0.0161530325324,-0.120632090254,-0.992565855921,0.304640165401,0.0,0.0,0.0,1.0,-1.06702526549,1.0
-0.441495348539,-0.88982195522,0.115320185688,0.475138464392,-0.897118016226,0.440077393954,-0.0388735423214,0.035324908075,-0.0161592753533,-0.120618304332,-0.992567429689,0.302923459262,0.0,0.0,0.0,1.0,-1.09040477285,1.0
-0.441494570974,-0.889823164995,0.115313827615,0.475375235428,-0.897118324165,0.440077459576,-0.0388656920829,0.0352496130522,-0.016163423172,-0.120609139835,-0.992568475794,0.30180086422,0.0,0.0,0.0,1.0,-1.30107338877,1.0
-0.441493355028,-0.889825006954,0.115304269072,0.47573276522,-0.897118810021,0.440077512802,-0.0388538728154,0.0351347581229,-0.0161696683006,-0.120595355326,-0.992570048964,0.300112506146,0.0,0.0,0.0,1.0,-1.1687838986,1.0
-0.441492214277,-0.889826809603,0.115294725132,0.476076158009,-0.897119257241,0.440077651421,-0.0388419748029,0.0350247408774,-0.0161760013398,-0.120581547637,-0.992571623285,0.298434813169,0.0,0.0,0.0,1.0,-0.989808814759,1.0
-0.441490562115,-0.889829298481,0.115281842143,0.476532058583,-0.897119926607,0.440077648881,-0.0388265404007,0.0348787737219,-0.0161839688417,-0.120563188909,-0.992573723525,0.29621555131,0.0,0.0,0.0,1.0,-1.21187589833,1.0
-0.441489800018,-0.889830519726,0.11527533407,0.476750795438,-0.897120231462,0.440077701147,-0.038818903326,0.0348092654646,-0.0161878590948,-0.120553984249,-0.99257477809,0.295120661316,0.0,0.0,0.0,1.0,-0.976048966351,1.0
-0.441488589965,-0.889832403382,0.115265427697,0.477078988484,-0.897120727445,0.440077676178,-0.0388077224009,0.0347052805406,-0.0161933726706,-0.120540170987,-0.992576365757,0.293486023554,0.0,0.0,0.0,1.0,-0.985701919787,1.0
-0.44148698633,-0.889834986641,0.115251626675,0.477488836346,-0.897121409217,0.440077489661,-0.0387940745199,0.0345749943276,-0.0161993217644,-0.120521780785,-0.992578501848,0.291369223615,0.0,0.0,0.0,1.0,-0.955932801606,1.0
-0.441486186933,-0.889836296015,0.115244579227,0.47768581381,-0.89712175488,0.440077360564,-0.0387875449103,0.0345120985085,-0.0162019649509,-0.120512584459,-0.992579575308,0.290336069763,0.0,0.0,0.0,1.0,-0.964648953754,1.0
-0.441485020636,-0.889838239106,0.11523404349,0.477976197334,-0.897122256551,0.440077202651,-0.0387777321135,0.0344198653557,-0.016205966649,-0.12049881299,-0.992581181926,0.288794221139,0.0,0.0,0.0,1.0,-0.707286308335,1.0
-0.441483821616,-0.889840202898,0.115223472253,0.478256217641,-0.897122774972,0.440077008752,-0.0387679377052,0.0343304151318,-0.0162099314534,-0.120485018463,-0.992582791735,0.287278241049,0.0,0.0,0.0,1.0,-0.711031582651,1.0
