32.4971152566,35.4339173674,19.661192741,19.9389693816
32.4971152566,35.0865002529,19.8494332413,19.9389693816
32.4971152566,35.4339173674,19.8494332413,19.7230829233
32.4971152566,35.0865002529,19.8494332413,19.9389693816
32.4971152566,35.0865002529,19.8494332413,19.7230829233
32.4971152566,35.0865002529,19.8494332413,19.9389693816
32.4971152566,35.4339173674,19.8494332413,19.9389693816
28.0635439672,33.4972013756,18.2705363906,17.2626765016
28.0635439672,33.4972013756,18.6815416923,17.5089262949
28.0635439672,33.4972013756,18.4407836059,17.5089262949
28.0635439672,33.1521115466,18.6815416923,17.2626765016
28.0635439672,33.1521115466,18.6815416923,17.5089262949
28.0635439672,33.1521115466,18.4407836059,17.5089262949
28.0635439672,33.4972013756,18.4407836059,17.2626765016
27.9508497187,33.4972013756,18.6815416923,17.5089262949
28.0635439672,33.1521115466,18.6815416923,17.5089262949
28.0635439672,33.1521115466,18.6815416923,17.5089262949
29.3353455749,35.7010153917,19.7989898732,20.0
29.3353455749,35.3774292452,19.7989898732,20.0
29.3353455749,35.7010153917,19.6230094532,20.200556923
29.3353455749,35.3774292452,19.7989898732,20.200556923
29.3353455749,35.3774292452,19.6230094532,20.200556923
29.3353455749,35.3774292452,19.6230094532,20.200556923
29.3353455749,35.7010153917,19.7989898732,20.200556923
29.3353455749,35.7010153917,19.7989898732,20.200556923
25.3882354645,37.3036526362,17.4642491966,18.0277563773
25.3882354645,37.3036526362,17.4642491966,18.2636934928
25.3882354645,37.3036526362,17.4642491966,18.0277563773
25.3882354645,37.3036526362,17.4642491966,18.2636934928
25.3882354645,37.3036526362,17.4642491966,18.0277563773
25.1619752802,37.3036526362,17.4642491966,18.2636934928
25.3882354645,37.6505312048,17.4642491966,18.2636934928
23.5849528301,21.0965044498,20.5182845287,17.3655549868
23.6762011311,21.4490675788,20.5182845287,17.3655549868
23.6762011311,21.0965044498,20.5182845287,17.3655549868
23.6762011311,21.4490675788,20.5182845287,17.3655549868
23.6762011311,21.0965044498,20.5182845287,17.3655549868
23.6762011311,21.4490675788,20.3485257451,17.3655549868
23.6762011311,21.4490675788,20.5182845287,17.1172427686
23.6762011311,21.0965044498,20.5182845287,17.3655549868
23.6762011311,21.4490675788,20.5182845287,17.3655549868
23.6762011311,21.0965044498,20.5182845287,17.3655549868
23.6762011311,21.4490675788,20.5182845287,17.1172427686
27.7680121723,27.4055195171,23.4307490277,26.1725046566
27.7680121723,27.4055195171,23.4307490277,26.1725046566
27.7680121723,27.0566535255,23.2714954397,26.3545536862
27.7680121723,27.0566535255,23.4307490277,26.3545536862
27.7680121723,27.4055195171,23.4307490277,26.3545536862
27.7680121723,27.0566535255,23.4307490277,26.3545536862
27.7680121723,27.4055195171,23.4307490277,26.1725046566
27.5340698045,27.0566535255,23.4307490277,26.1725046566
27.7680121723,27.4055195171,23.4307490277,26.3545536862
27.7680121723,27.0566535255,23.2714954397,26.1725046566
28.3824329472,37.4307694284,17.8044938148,14.3896664312
28.3824329472,37.4307694284,17.8044938148,14.3896664312
28.3824329472,37.4307694284,17.8044938148,14.3896664312
28.3824329472,37.4307694284,17.6085916529,14.3896664312
28.3824329472,37.4307694284,17.8044938148,14.3896664312
28.3824329472,37.4307694284,17.8044938148,14.3896664312
28.3824329472,37.4307694284,17.6085916529,14.3896664312
28.3824329472,37.4307694284,17.6085916529,14.3896664312
28.3824329472,37.4307694284,17.8044938148,14.1421356237
28.3824329472,37.0885764084,17.8044938148,14.3896664312
28.3824329472,37.0885764084,17.8044938148,14.3896664312
18.9010581714,26.721947908,15.1327459504,14.1421356237
19.0541990123,26.721947908,15.1327459504,14.3896664312
19.0541990123,26.721947908,15.1327459504,14.3896664312
19.0541990123,26.721947908,15.1327459504,14.3896664312
19.0541990123,26.721947908,14.8849756466,14.3896664312
19.0541990123,26.5247525907,15.1327459504,14.3896664312
19.0541990123,26.5247525907,15.1327459504,14.3896664312
19.0541990123,26.5247525907,14.8849756466,14.3896664312
19.0541990123,26.721947908,15.1327459504,14.3896664312
19.0541990123,26.721947908,15.1327459504,14.3896664312
31.25,34.7715760356,14.3200034916,16.2807401552
31.25,34.7715760356,14.5602197786,16.2807401552
31.25,34.4465165147,14.5602197786,16.2807401552
31.25,34.4465165147,14.5602197786,16.2807401552
31.25,34.4465165147,14.5602197786,16.2807401552
31.25,34.4465165147,14.5602197786,16.2807401552
31.25,34.4465165147,14.5602197786,16.2807401552
31.25,34.7715760356,14.5602197786,16.2807401552
31.25,34.7715760356,14.5602197786,16.2807401552
31.0100790067,34.7715760356,14.5602197786,16.0312195419
27.8309629729,33.7648115647,15.6204993518,17.691806013
27.5884939785,33.7648115647,15.6204993518,17.8763111407
27.8309629729,33.4523915438,15.6204993518,17.8763111407
27.8309629729,33.4523915438,15.6204993518,17.8763111407
27.8309629729,33.4523915438,15.6204993518,17.8763111407
27.8309629729,33.4523915438,15.6204993518,17.8763111407
27.8309629729,33.7648115647,15.6204993518,17.8763111407
27.8309629729,33.4523915438,15.6204993518,17.8763111407
27.8309629729,33.7648115647,15.6204993518,17.8763111407
27.2855272993,33.7648115647,15.6204993518,17.8763111407
32.7041664012,38.3218279835,20.8086520467,19.2093727123
32.7041664012,38.0205536519,20.8086520467,19.3665304069
32.7041664012,38.0205536519,20.8086520467,19.3665304069
32.7041664012,38.3218279835,20.8086520467,19.3665304069
32.7041664012,38.3218279835,20.8086520467,19.3665304069
32.7041664012,38.0205536519,20.8086520467,19.3665304069
