31.5990506186,42.0602246784,7.53740671584,20.102860493
31.5990506186,42.0602246784,7.53740671584,19.8116127562
31.6198118274,42.2921387494,7.53740671584,19.8573034423
31.5990506186,42.0602246784,7.53740671584,20.102860493
31.3707666467,42.2921387494,7.53740671584,20.0577291835
31.5990506186,42.2921387494,7.53740671584,19.8116127562
31.3707666467,42.2921387494,7.53740671584,20.0577291835
31.5990506186,42.0602246784,7.53740671584,20.0577291835
31.6198118274,42.0602246784,7.53740671584,19.8116127562
27.8500448833,34.8290467857,39.1830639435,38.0172658144
28.0446073248,34.8290467857,39.1830639435,37.7955023779
27.9027328411,34.8290467857,39.1830639435,37.9119044628
28.0446073248,35.0588790465,39.1830639435,38.0172658144
27.8500448833,34.8290467857,39.1830639435,38.0172658144
28.094705907,35.0588790465,39.1830639435,38.0172658144
27.8500448833,34.8290467857,39.1830639435,38.1329909658
28.0446073248,35.0588790465,39.1830639435,37.7955023779
28.0446073248,35.0588790465,39.1830639435,37.9119044628
28.0446073248,34.8290467857,39.1830639435,38.0172658144
19.0394327647,37.2910847254,15.9000786162,27.2327927323
19.0394327647,37.0616041207,15.9000786162,27.2327927323
19.1000654449,37.0616041207,15.9000786162,26.8793601114
19.1000654449,37.0616041207,15.9000786162,26.8793601114
18.8580221656,37.2910847254,15.9000786162,27.0612730669
18.9225394702,37.2910847254,15.9000786162,27.2327927323
18.8580221656,37.2910847254,15.9000786162,26.8793601114
19.0394327647,37.0616041207,15.9000786162,27.0612730669
18.8580221656,37.0616041207,15.9000786162,27.0612730669
19.0394327647,37.2910847254,15.9000786162,27.2327927323
18.8580221656,37.2910847254,15.9000786162,27.0612730669
30.0416377716,39.9264949626,28.6847084698,32.8975682992
29.9676909354,39.7059504357,28.6847084698,32.53459697
30.121628442,39.9264949626,28.6847084698,32.53459697
29.9676909354,39.7059504357,28.6847084698,32.53459697
30.121628442,39.9264949626,28.6847084698,32.888067745
29.9676909354,39.9264949626,28.6847084698,32.53459697
30.0416377716,39.7059504357,28.6847084698,32.888067745
30.0416377716,39.7059504357,28.6847084698,32.53459697
30.0416377716,39.9264949626,28.6847084698,32.53459697
29.8851970045,39.9264949626,28.6847084698,32.8975682992
30.0416377716,39.7059504357,28.6847084698,32.7156308208
25.6928978514,23.8655085846,11.1046161573,21.5058131676
25.7402894312,23.8655085846,11.1046161573,21.5058131676
25.6928978514,23.8655085846,11.1046161573,21.5826898231
25.8940147524,24.0442300771,11.1046161573,21.5058131676
25.8940147524,23.8655085846,11.1046161573,21.5058131676
25.8940147524,24.0442300771,11.1046161573,21.7442521141
25.8940147524,23.8655085846,11.1046161573,21.5058131676
25.9386294935,24.0442300771,11.1046161573,21.5826898231
25.8940147524,23.8655085846,11.1046161573,21.5058131676
25.9386294935,23.8655085846,11.1046161573,21.7442521141
25.8940147524,24.0442300771,11.1046161573,21.5826898231
17.5819509725,16.6901917305,11.9713198938,22.2668475542
17.6776695297,16.9300029533,11.9713198938,22.3676663959
17.6776695297,16.6901917305,11.9713198938,22.3676663959
17.5819509725,16.6901917305,11.9713198938,22.1472345904
17.6776695297,16.9300029533,12.1911853402,22.1472345904
17.6776695297,16.9300029533,11.9713198938,22.1472345904
17.707696067,16.6901917305,11.9713198938,22.4861068218
17.6776695297,16.6901917305,11.9713198938,22.3676663959
17.707696067,16.9300029533,11.9713198938,22.1472345904
26.9269846065,36.7916430729,35.3456150038,35.7088924499
27.1166461791,36.5658652297,35.3456150038,35.3624094202
27.0647372054,36.5658652297,35.3456150038,35.5008802708
27.1166461791,36.5658652297,35.3456150038,35.7805813256
27.1166461791,36.5658652297,35.3456150038,35.3624094202
27.1166461791,36.7916430729,35.3456150038,35.3624094202
26.9269846065,36.7916430729,35.3456150038,35.5712313534
27.0647372054,36.5658652297,35.3456150038,35.3624094202
26.8723835936,36.5658652297,35.3456150038,35.7805813256
26.8723835936,36.7916430729,35.3456150038,35.7088924499
27.1166461791,36.5658652297,35.3456150038,35.5712313534
29.094673052,36.4434493428,15.2581945197,23.490689645
28.9417518475,36.2293044372,15.2581945197,23.7302549502
29.177259981,36.4434493428,15.2581945197,23.490689645
29.177259981,36.2293044372,15.2581945197,23.7302549502
29.094673052,36.4434493428,15.2581945197,23.490689645
29.177259981,36.2293044372,15.2581945197,23.7302549502
29.094673052,36.2293044372,15.2581945197,23.4200768573
29.094673052,36.2293044372,15.2581945197,23.4200768573
29.094673052,36.4434493428,15.2581945197,23.490689645
29.177259981,36.4434493428,15.2581945197,23.7302549502
28.9417518475,36.4434493428,15.2581945197,23.490689645
31.0372759758,38.5365086639,10.9914739685,18.1331878058
30.9919344346,38.7701560482,10.9914739685,18.1331878058
30.8393012242,38.5365086639,10.9914739685,18.0693109996
30.9919344346,38.7701560482,10.9914739685,18.1331878058
30.8393012242,38.5365086639,10.9914739685,18.3115400772
31.0372759758,38.5365086639,10.9914739685,18.374574825
31.0372759758,38.5365086639,10.9914739685,18.1331878058
30.9919344346,38.5365086639,10.9914739685,18.1331878058
30.7916384754,38.7701560482,10.9914739685,18.1331878058
30.7916384754,38.5365086639,10.9914739685,18.0693109996
30.9919344346,38.5365086639,10.9914739685,18.1331878058
31.6089386092,40.6732405889,33.1407981195,36.6230801545
31.8198051534,40.4428609275,33.1407981195,36.6230801545
31.6089386092,40.4428609275,33.1407981195,36.3361046344
31.8561218606,40.2127156506,33.1407981195,36.2008287198
31.6089386092,40.2127156506,33.1407981195,36.4117082818
31.8198051534,40.2127156506,33.1407981195,36.2008287198
